MSSubClass,Neighborhood,YearBuilt,YearRemodAdd,MasVnrArea,BsmtUnfSF,LowQualFinSF,TotRmsAbvGrd,FireplaceQu,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,ThreeSeasonPorch,ScreenPorch,PoolArea,Total_basement_fin,House_Qual,SalePrice
70.0,9.0,81.99999999999999,59.0,0.0,198.0,0.0,8.0,3.0000000000000004,81.99999999999997,316.0,0.0,0.0,213.0,0.0,0.0,0.0,522.0,11.0,273586.0
70.0,17.0,94.00000000000001,6.999999999999999,0.0,483.0,0.0,6.999999999999999,3.0000000000000004,93.99999999999997,378.99999999999994,0.0,24.0,112.0,0.0,0.0,0.0,0.0,13.0,287940.0
190.0,17.0,107.0,9.0,188.0,851.0,0.0,9.0,3.0000000000000004,29.999999999999993,0.0,0.0,188.0,102.0,0.0,0.0,0.0,169.0,12.0,206846.0
50.0,9.0,81.99999999999999,59.0,0.0,1204.0,0.0,4.0,3.0000000000000004,81.99999999999997,383.99999999999994,0.0,0.0,148.0,0.0,0.0,0.0,0.0,12.0,265159.0
85.0,9.0,86.00000000000001,59.0,0.0,46.0,0.0,5.0,3.0000000000000004,29.999999999999993,0.0,0.0,0.0,105.0,0.0,160.00000000000003,0.0,812.0,10.0,205270.0
190.0,9.0,94.00000000000001,44.0,0.0,160.0,0.0,6.999999999999999,3.0000000000000004,93.99999999999997,308.0,0.0,0.0,288.0,0.0,0.0,0.0,538.0,13.0,273586.0
20.0,19.0,63.00000000000001,8.0,0.0,560.0,0.0,4.0,3.0000000000000004,63.000000000000014,220.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,13.0,265159.0
90.0,6.999999999999999,22.0,21.000000000000004,0.0,0.0,0.0,5.0,3.0000000000000004,29.999999999999993,0.0,120.0,0.0,0.0,0.0,0.0,0.0,1200.0,10.0,199835.0
90.0,6.999999999999999,31.0,31.0,0.0,0.0,0.0,6.0,3.0000000000000004,49.00000000000002,252.0,0.0,0.0,0.0,0.0,0.0,0.0,1152.0,10.0,279722.0
50.0,6.999999999999999,75.0,59.0,0.0,585.0,0.0,6.0,3.0000000000000004,75.00000000000001,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,273001.0
20.0,19.0,42.00000000000001,42.0,172.0,525.0,0.0,6.0,4.0,24.999999999999993,668.0,0.0,215.0,0.0,0.0,0.0,0.0,527.0,11.0,298827.0
85.0,19.0,31.0,31.0,23.0,0.0,0.0,5.0,1.0,30.999999999999993,504.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,11.0,279412.0
80.0,19.0,48.0,48.0,0.0,552.0,259.0,8.0,5.0,47.999999999999986,383.99999999999994,290.0,40.0,0.0,0.0,0.0,0.0,0.0,10.0,305362.0
80.0,19.0,48.99999999999999,49.0,54.0,550.0,0.0,6.0,5.0,49.00000000000002,480.00000000000006,0.0,0.0,0.0,0.0,140.0,0.0,588.0,11.0,285070.0
80.0,4.0,52.99999999999999,53.0,366.0,825.0,0.0,9.0,5.0,53.00000000000002,336.0,131.0,28.000000000000004,0.0,0.0,0.0,0.0,0.0,10.0,298470.0
20.0,19.0,62.00000000000001,59.0,0.0,0.0,0.0,5.0,3.0000000000000004,29.999999999999993,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4.0,177236.0
20.0,6.999999999999999,55.00000000000001,55.0,0.0,0.0,0.0,6.0,3.0000000000000004,28.999999999999993,498.0,0.0,0.0,90.0,0.0,110.0,0.0,0.0,9.0,270899.0
20.0,6.999999999999999,52.99999999999999,53.0,0.0,816.0,0.0,5.0,3.0000000000000004,53.00000000000002,340.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,10.0,282397.0
59.99999999999999,6.999999999999999,63.00000000000001,59.0,0.0,405.0,0.0,6.0,2.0,63.000000000000014,240.00000000000003,0.0,50.00000000000001,0.0,0.0,0.0,0.0,342.0,13.0,297930.0
20.0,6.999999999999999,55.00000000000001,55.0,0.0,916.0,0.0,5.0,2.0,55.00000000000002,252.0,328.0,0.0,0.0,0.0,0.0,0.0,173.0,11.0,279539.0
119.99999999999999,6.999999999999999,25.0,25.0,149.0,104.0,0.0,5.0,3.0000000000000004,24.999999999999993,266.0,0.0,104.99999999999999,0.0,0.0,0.0,0.0,945.0,10.0,298827.0
80.0,20.0,19.0,18.0,0.0,308.0,0.0,4.0,3.0000000000000004,18.999999999999996,461.99999999999994,114.0,36.0,0.0,0.0,0.0,0.0,746.0,13.0,294863.0
80.0,20.0,26.0,26.0,100.0,0.0,0.0,5.0,4.0,25.999999999999993,576.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,11.0,279412.0
59.99999999999999,20.0,16.0,15.0,0.0,605.0,0.0,8.0,5.0,15.999999999999996,473.00000000000006,400.00000000000006,100.00000000000001,144.0,0.0,0.0,0.0,474.0,12.0,284459.0
70.0,20.0,129.0,2.0,0.0,0.0,0.0,6.999999999999999,5.0,109.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,268901.0
90.0,20.0,30.0,30.0,0.0,0.0,0.0,8.0,3.0000000000000004,29.999999999999993,720.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,266706.0
90.0,20.0,30.0,30.0,0.0,0.0,0.0,8.0,3.0000000000000004,29.999999999999993,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,268901.0
90.0,20.0,30.0,30.0,216.0,0.0,0.0,6.0,5.0,29.999999999999993,672.0,120.0,0.0,0.0,0.0,0.0,0.0,1094.0,10.0,277222.0
90.0,20.0,30.0,30.0,0.0,0.0,0.0,8.0,3.0000000000000004,29.999999999999993,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,268901.0
90.0,20.0,9.0,9.0,23.0,348.0,0.0,8.0,5.0,8.999999999999998,820.0,312.0,0.0,0.0,0.0,0.0,0.0,820.0,12.0,279959.0
90.0,20.0,9.0,9.0,23.0,348.0,0.0,8.0,5.0,8.999999999999998,820.0,312.0,0.0,0.0,0.0,0.0,0.0,820.0,12.0,279959.0
90.0,20.0,9.0,9.0,23.0,348.0,0.0,8.0,5.0,8.999999999999998,820.0,312.0,0.0,0.0,0.0,0.0,0.0,820.0,12.0,279959.0
20.0,5.0,0.0,0.0,242.00000000000003,534.0,0.0,8.0,2.0,0.0,1138.0,185.0,24.0,0.0,0.0,0.0,0.0,1021.0000000000001,14.0,516289.0
20.0,5.0,1.0,1.0,363.99999999999994,616.0,0.0,8.0,2.0,0.9999999999999998,846.0,208.0,104.0,0.0,0.0,0.0,0.0,1104.0,14.0,295824.0
20.0,5.0,1.0,1.0,0.0,1468.0,0.0,6.0,2.0,0.9999999999999998,904.0,192.0,142.0,0.0,0.0,0.0,0.0,0.0,13.0,294787.0
20.0,5.0,2.0,1.0,352.0,479.0,0.0,6.999999999999999,2.0,1.9999999999999996,524.0,154.0,222.0,0.0,0.0,0.0,0.0,1359.0,13.0,295824.0
20.0,5.0,2.0,2.0,0.0,380.0,0.0,6.0,2.0,1.9999999999999996,662.0,168.0,0.0,0.0,0.0,0.0,0.0,902.0,12.0,279539.0
20.0,5.0,1.0,1.0,140.0,382.0,0.0,5.0,3.0000000000000004,0.9999999999999998,810.0,168.0,92.0,0.0,0.0,0.0,0.0,872.0,13.0,295824.0
20.0,5.0,4.0,3.0,76.0,1474.0,0.0,6.999999999999999,2.0,3.999999999999999,844.0,144.0,98.0,0.0,0.0,0.0,0.0,24.0,13.0,295824.0
59.99999999999999,5.0,4.0,3.0,0.0,704.0,0.0,6.999999999999999,2.0,3.999999999999999,440.0,36.0,28.000000000000004,0.0,0.0,0.0,0.0,0.0,11.0,294787.0
59.99999999999999,4.0,17.0,16.0,0.0,649.0,0.0,6.999999999999999,5.0,16.999999999999996,525.0,150.0,193.00000000000003,0.0,0.0,0.0,0.0,800.0,12.0,294863.0
20.0,5.0,15.0,15.0,0.0,235.0,0.0,5.0,3.0000000000000004,13.999999999999996,440.0,66.0,0.0,0.0,0.0,92.0,0.0,755.0,12.0,281476.0
20.0,5.0,11.0,11.0,0.0,513.0,0.0,5.0,3.0000000000000004,10.999999999999996,539.0,0.0,81.0,0.0,0.0,0.0,0.0,950.0,12.0,297930.0
59.99999999999999,5.0,11.0,11.0,120.0,322.0,0.0,6.999999999999999,5.0,10.999999999999996,492.0,150.0,96.0,0.0,0.0,0.0,0.0,606.0,11.0,295824.0
20.0,5.0,7.0,8.0,68.0,172.0,0.0,6.0,3.0000000000000004,6.999999999999998,577.0,144.0,40.0,0.0,0.0,0.0,0.0,1259.0,12.0,295824.0
20.0,5.0,8.0,8.0,180.0,1468.0,0.0,6.0,5.0,7.999999999999998,608.0,0.0,114.0,0.0,0.0,168.0,0.0,24.0,12.0,301189.0
20.0,5.0,31.0,31.0,76.0,282.0,0.0,5.0,3.0000000000000004,30.999999999999993,343.0,72.0,0.0,0.0,0.0,0.0,0.0,625.0,10.0,279959.0
20.0,5.0,30.0,30.0,40.0,132.0,0.0,5.0,3.0000000000000004,29.999999999999993,444.0,0.0,0.0,0.0,0.0,0.0,0.0,782.0,12.0,282835.0
20.0,5.0,7.0,6.999999999999999,0.0,335.0,0.0,6.0,3.0000000000000004,6.999999999999998,1231.0,262.0,93.00000000000001,0.0,0.0,0.0,0.0,1234.0,12.0,294863.0
59.99999999999999,5.0,6.0,6.0,197.99999999999997,1068.0,0.0,8.0,2.0,5.999999999999998,570.0,192.0,132.0,0.0,0.0,0.0,0.0,0.0,13.0,298470.0
59.99999999999999,5.0,7.0,6.999999999999999,0.0,840.0000000000001,0.0,6.0,3.0000000000000004,6.999999999999998,550.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,12.0,298085.0
59.99999999999999,5.0,8.0,8.0,0.0,944.0,0.0,6.0,3.0000000000000004,7.999999999999998,608.0,256.0,43.0,0.0,0.0,0.0,0.0,0.0,12.0,294787.0
20.0,5.0,10.0,9.0,260.0,216.0,0.0,5.0,5.0,9.999999999999996,521.0,135.0,34.0,0.0,0.0,0.0,0.0,1246.0,13.0,295824.0
20.0,5.0,7.0,6.0,164.0,462.0,0.0,6.999999999999999,2.0,6.999999999999998,523.0,194.0,144.0,0.0,0.0,0.0,0.0,1360.0,13.0,295824.0
20.0,5.0,12.0,11.0,209.0,306.0,0.0,6.999999999999999,5.0,11.999999999999996,511.0,60.0,0.0,0.0,0.0,117.0,0.0,1111.0,12.0,282171.0
20.0,5.0,2.0,2.0,180.0,100.0,0.0,6.999999999999999,2.0,1.9999999999999996,810.0,0.0,48.0,0.0,0.0,195.0,0.0,1478.0,13.0,301189.0
59.99999999999999,5.0,2.0,2.0,0.0,608.0,0.0,6.0,2.0,1.9999999999999996,440.0,100.00000000000001,36.0,0.0,0.0,0.0,0.0,0.0,11.0,294787.0
20.0,6.999999999999999,48.99999999999999,38.0,0.0,615.0,0.0,6.999999999999999,3.0000000000000004,40.999999999999986,544.0,0.0,240.0,0.0,0.0,0.0,0.0,399.0,10.0,297930.0
180.0,6.999999999999999,4.0,3.0,80.0,0.0,0.0,5.0,3.0000000000000004,3.999999999999999,525.0,0.0,28.000000000000004,0.0,0.0,0.0,0.0,547.0,11.0,293899.0
20.0,6.999999999999999,50.00000000000001,50.0,0.0,301.0,0.0,5.0,3.0000000000000004,49.999999999999986,320.0,0.0,0.0,0.0,0.0,0.0,0.0,575.0,9.0,282397.0
20.0,6.999999999999999,59.00000000000001,59.0,0.0,0.0,0.0,6.0,3.0000000000000004,59.00000000000002,195.00000000000003,0.0,41.0,211.0,0.0,0.0,0.0,1078.0,10.0,282759.0
90.0,6.999999999999999,50.00000000000001,50.0,74.0,1678.0,0.0,10.0,3.0000000000000004,29.999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,192447.0
20.0,6.999999999999999,52.99999999999999,53.0,259.0,604.0,0.0,6.999999999999999,5.0,53.00000000000002,313.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,10.0,282835.0
50.0,6.999999999999999,68.0,59.0,0.0,94.0,0.0,6.0,2.0,69.00000000000001,256.0,84.0,0.0,0.0,0.0,0.0,0.0,626.0,11.0,279539.0
50.0,18.0,71.0,59.0,88.0,0.0,0.0,6.999999999999999,2.0,71.00000000000001,250.0,0.0,0.0,55.0,0.0,0.0,0.0,832.0,9.0,271090.0
70.0,18.0,73.99999999999999,59.0,0.0,583.0,0.0,6.0,2.0,83.00000000000001,180.0,329.0,96.0,0.0,0.0,0.0,0.0,0.0,12.0,294787.0
29.999999999999996,6.0,93.0,9.0,0.0,816.0,0.0,6.0,2.0,93.00000000000001,440.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,14.0,265159.0
70.0,6.0,91.0,19.000000000000004,0.0,600.0,0.0,6.0,2.0,91.00000000000001,215.0,0.0,113.0,0.0,0.0,195.0,0.0,0.0,15.0,307400.0
50.0,6.0,69.0,59.0,0.0,112.0,0.0,6.0,5.0,47.999999999999986,440.0,0.0,21.0,150.0,0.0,0.0,0.0,728.0,11.0,287418.0
20.0,6.0,48.99999999999999,49.0,0.0,480.0,0.0,5.0,3.0000000000000004,49.00000000000002,307.0,483.0,0.0,0.0,0.0,115.0,0.0,793.0,9.0,281476.0
90.0,6.0,69.0,59.0,0.0,674.0,0.0,13.0,2.0,69.00000000000001,400.0,0.0,0.0,57.0,0.0,0.0,0.0,246.0,13.0,273586.0
20.0,6.0,55.00000000000001,55.0,0.0,264.0,0.0,6.0,2.0,55.00000000000002,390.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,848.0,11.0,282397.0
20.0,6.0,48.99999999999999,49.0,132.0,621.0,0.0,6.0,2.0,49.00000000000002,462.99999999999994,0.0,148.0,0.0,0.0,120.0,0.0,940.0,12.0,301189.0
50.0,6.0,60.0,4.0,0.0,248.0,0.0,6.999999999999999,5.0,59.999999999999986,295.0,0.0,0.0,81.0,0.0,0.0,0.0,819.0,12.0,273586.0
20.0,6.0,55.00000000000001,55.0,420.00000000000006,91.0,0.0,6.0,2.0,55.00000000000002,576.0,0.0,201.0,0.0,0.0,0.0,0.0,1219.0,11.0,298827.0
160.0,1.0,29.0,29.000000000000004,0.0,516.0,0.0,5.0,5.0,28.999999999999993,452.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,270996.0
160.0,1.0,29.0,17.0,0.0,90.0,0.0,5.0,5.0,28.999999999999993,461.99999999999994,176.0,0.0,0.0,0.0,0.0,0.0,471.0,12.0,279539.0
160.0,1.0,29.0,29.000000000000004,0.0,561.0,0.0,5.0,5.0,28.999999999999993,461.99999999999994,154.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,270996.0
80.0,6.0,23.0,23.0,242.00000000000003,118.0,0.0,6.0,5.0,22.999999999999993,501.0,400.00000000000006,112.00000000000001,0.0,0.0,0.0,0.0,454.0,12.0,295824.0
20.0,6.0,38.00000000000001,0.0,0.0,581.0,0.0,6.999999999999999,2.0,37.99999999999999,551.0,200.00000000000003,144.0,0.0,0.0,0.0,0.0,1222.0,16.0,304613.0
70.0,9.0,109.0,16.0,0.0,760.0,312.0,11.0,3.0000000000000004,10.999999999999996,576.0,467.0,160.0,78.0,0.0,0.0,0.0,0.0,11.0,294279.0
29.999999999999996,9.0,84.0,59.0,0.0,572.0,0.0,4.0,3.0000000000000004,69.00000000000001,200.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,10.0,265159.0
119.99999999999999,6.0,2.0,1.0,173.99999999999997,120.0,0.0,5.0,2.0,1.9999999999999996,482.00000000000006,162.0,53.00000000000001,0.0,153.0,0.0,0.0,1476.0,13.0,295824.0
29.999999999999996,9.0,99.0,59.0,0.0,0.0,0.0,4.0,3.0000000000000004,33.99999999999999,280.0,119.0,24.0,0.0,0.0,0.0,0.0,0.0,6.0,288481.0
59.99999999999999,11.0,9.0,8.0,0.0,412.0,0.0,6.999999999999999,5.0,8.999999999999998,642.0,210.0,91.0,0.0,0.0,0.0,0.0,695.0,13.0,294863.0
85.0,11.0,31.999999999999996,32.0,0.0,135.0,0.0,5.0,5.0,31.999999999999993,351.0,319.0,0.0,0.0,0.0,0.0,0.0,767.0,12.0,279539.0
85.0,11.0,31.999999999999996,32.0,0.0,0.0,0.0,5.0,1.0,31.999999999999993,541.0,302.0,39.0,0.0,0.0,120.0,0.0,957.0,13.0,295737.0
20.0,11.0,18.0,18.0,0.0,1527.0,0.0,5.0,3.0000000000000004,17.999999999999996,672.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,282397.0
20.0,23.0,1.0,1.0,245.99999999999997,432.0,0.0,9.0,0.0,0.9999999999999998,780.0000000000001,90.0,154.0,0.0,0.0,0.0,0.0,1758.0,14.0,294407.0
20.0,23.0,1.0,1.0,406.0,526.0,0.0,6.999999999999999,3.0000000000000004,0.9999999999999998,885.0,0.0,95.0,0.0,0.0,0.0,0.0,1115.0,14.0,298827.0
59.99999999999999,23.0,29.0,3.0,0.0,250.0,0.0,6.999999999999999,5.0,28.999999999999993,440.0,305.0,24.0,0.0,0.0,0.0,0.0,462.0,14.0,294863.0
80.0,23.0,22.0,20.000000000000004,310.0,117.0,0.0,6.999999999999999,1.0,21.999999999999993,578.0,224.0,238.00000000000003,0.0,0.0,0.0,0.0,1528.0,12.0,295824.0
59.99999999999999,23.0,6.0,6.0,0.0,912.0,0.0,9.0,3.0000000000000004,5.999999999999998,486.0,123.99999999999999,114.0,0.0,0.0,0.0,0.0,0.0,12.0,294787.0
20.0,23.0,2.0,2.0,290.0,338.0,0.0,6.999999999999999,2.0,1.9999999999999996,919.9999999999999,308.0,52.0,0.0,0.0,0.0,0.0,1640.0,14.0,295824.0
20.0,11.0,40.99999999999999,41.0,181.99999999999997,476.0,0.0,6.0,3.0000000000000004,40.999999999999986,383.99999999999994,144.0,0.0,0.0,0.0,0.0,0.0,532.0,12.0,279959.0
20.0,11.0,40.0,9.0,176.0,594.0,0.0,6.999999999999999,4.0,39.999999999999986,504.0,0.0,16.0,0.0,0.0,0.0,0.0,594.0,10.0,298827.0
85.0,11.0,36.99999999999999,37.0,0.0,0.0,0.0,4.0,3.0000000000000004,10.999999999999996,336.0,138.0,0.0,0.0,0.0,0.0,0.0,796.0,13.0,277068.0
80.0,11.0,16.0,13.0,0.0,0.0,0.0,5.0,3.0000000000000004,15.999999999999996,429.0,280.0,0.0,0.0,0.0,0.0,0.0,384.0,11.0,277068.0
85.0,11.0,17.0,16.0,0.0,0.0,0.0,5.0,1.0,10.999999999999996,698.0,100.00000000000001,32.0,0.0,0.0,0.0,0.0,828.0,11.0,290975.0
59.99999999999999,11.0,17.0,17.0,0.0,294.0,0.0,6.0,3.0000000000000004,7.999999999999998,440.0,150.0,0.0,0.0,0.0,0.0,0.0,330.0,10.0,279539.0
59.99999999999999,11.0,40.0,40.0,178.00000000000003,0.0,0.0,6.999999999999999,5.0,39.999999999999986,898.0,0.0,173.0,368.0,0.0,0.0,0.0,784.0,12.0,282907.0
59.99999999999999,8.0,11.0,10.0,0.0,219.99999999999997,0.0,6.999999999999999,5.0,10.999999999999996,470.00000000000006,0.0,36.0,0.0,0.0,0.0,0.0,706.0,11.0,297930.0
59.99999999999999,8.0,13.0,12.0,118.99999999999999,204.0,0.0,6.999999999999999,5.0,12.999999999999996,420.0,192.0,49.0,0.0,0.0,0.0,0.0,476.0,11.0,295824.0
59.99999999999999,8.0,10.0,10.0,0.0,75.0,0.0,6.999999999999999,3.0000000000000004,9.999999999999996,472.00000000000006,100.00000000000001,82.0,0.0,0.0,0.0,0.0,851.0,11.0,294863.0
59.99999999999999,8.0,12.0,12.0,0.0,778.0,0.0,6.999999999999999,5.0,11.999999999999996,386.00000000000006,168.0,84.0,0.0,0.0,0.0,0.0,138.0,11.0,294863.0
20.0,8.0,12.0,11.0,0.0,898.0,0.0,6.999999999999999,3.0000000000000004,11.999999999999996,404.0,0.0,39.0,0.0,0.0,0.0,0.0,450.0,10.0,297930.0
119.99999999999999,22.0,11.0,11.0,0.0,1008.0,0.0,6.0,5.0,10.999999999999996,528.0,0.0,0.0,0.0,0.0,0.0,0.0,656.0,13.0,282397.0
119.99999999999999,22.0,16.0,16.0,0.0,1280.0,0.0,5.0,3.0000000000000004,15.999999999999996,506.0,0.0,82.0,0.0,0.0,144.0,0.0,0.0,13.0,307400.0
59.99999999999999,8.0,10.0,10.0,0.0,932.0,0.0,6.999999999999999,5.0,9.999999999999996,459.99999999999994,0.0,39.0,0.0,0.0,0.0,0.0,0.0,11.0,298085.0
59.99999999999999,8.0,17.0,17.0,194.00000000000003,332.0,0.0,6.999999999999999,3.0000000000000004,16.999999999999996,416.0,0.0,40.0,0.0,0.0,0.0,0.0,503.99999999999994,11.0,298827.0
119.99999999999999,22.0,19.0,19.000000000000004,0.0,1018.0,0.0,5.0,5.0,18.999999999999996,461.99999999999994,0.0,73.0,154.0,0.0,0.0,0.0,319.0,13.0,287418.0
59.99999999999999,22.0,3.0,3.0,130.0,1152.0,0.0,9.0,2.0,2.999999999999999,683.0,192.0,32.0,0.0,0.0,0.0,0.0,16.0,13.0,295824.0
20.0,22.0,4.0,4.0,296.0,547.0,0.0,6.999999999999999,2.0,3.999999999999999,670.0,214.00000000000003,76.0,0.0,0.0,0.0,0.0,1337.0,14.0,295824.0
20.0,8.0,56.0,56.0,0.0,1632.0,0.0,6.999999999999999,2.0,55.999999999999986,495.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,8.0,265159.0
119.99999999999999,22.0,1.0,1.0,178.00000000000003,676.0,0.0,6.0,2.0,0.9999999999999998,557.0,156.0,48.0,0.0,0.0,0.0,0.0,1034.0,14.0,295824.0
20.0,8.0,58.00000000000001,58.0,44.0,1488.0,0.0,6.0,5.0,57.999999999999986,738.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,11.0,268224.0
20.0,13.999999999999998,20.0,20.000000000000004,102.0,692.0,0.0,6.0,0.0,19.999999999999993,528.0,0.0,48.0,0.0,0.0,141.0,0.0,983.0,13.0,300037.0
20.0,13.999999999999998,25.0,25.0,173.99999999999997,513.0,0.0,6.0,3.0000000000000004,24.999999999999993,598.0,152.0,0.0,0.0,0.0,0.0,0.0,747.0,14.0,279959.0
20.0,13.999999999999998,30.0,30.0,383.0,656.0,0.0,6.999999999999999,1.0,29.999999999999993,550.0,200.00000000000003,0.0,0.0,0.0,0.0,0.0,1392.0,12.0,279959.0
20.0,13.999999999999998,29.0,29.000000000000004,194.00000000000003,469.0,0.0,6.0,5.0,28.999999999999993,551.0,467.0,0.0,0.0,0.0,0.0,0.0,1313.0,12.0,279959.0
20.0,13.999999999999998,31.999999999999996,32.0,621.0,273.0,0.0,6.0,4.0,31.999999999999993,460.99999999999994,0.0,0.0,0.0,174.0,0.0,0.0,938.0,11.0,282835.0
59.99999999999999,13.999999999999998,28.0,20.000000000000004,280.0,738.0,0.0,6.999999999999999,5.0,27.999999999999993,489.0,28.0,73.0,0.0,0.0,0.0,0.0,0.0,13.0,298470.0
59.99999999999999,13.999999999999998,39.00000000000001,39.0,0.0,439.99999999999994,0.0,6.999999999999999,3.0000000000000004,38.99999999999999,484.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,11.0,282397.0
59.99999999999999,13.999999999999998,30.0,30.0,168.0,432.0,0.0,8.0,2.0,29.999999999999993,1314.0,0.0,16.0,0.0,0.0,208.0,0.0,988.0,14.0,301189.0
20.0,13.999999999999998,31.999999999999996,32.0,120.0,1444.0,0.0,5.0,2.0,31.999999999999993,473.00000000000006,0.0,24.0,0.0,0.0,0.0,0.0,0.0,11.0,301443.0
59.99999999999999,13.999999999999998,12.0,12.0,402.0,213.0,0.0,9.0,2.0,11.999999999999996,787.0,192.0,180.0,218.0,0.0,0.0,0.0,1023.0000000000001,13.0,285386.0
90.0,12.0,34.00000000000001,34.0,0.0,896.0,0.0,8.0,3.0000000000000004,25.999999999999993,480.00000000000006,0.0,45.0,0.0,0.0,0.0,0.0,0.0,10.0,298085.0
20.0,12.0,39.00000000000001,39.0,72.0,684.0,0.0,4.0,3.0000000000000004,38.99999999999999,288.0,16.0,0.0,0.0,0.0,0.0,0.0,251.99999999999997,10.0,279959.0
20.0,12.0,36.99999999999999,37.0,0.0,132.0,0.0,5.0,3.0000000000000004,30.999999999999993,576.0,0.0,0.0,0.0,0.0,0.0,0.0,732.0,10.0,282397.0
160.0,2.0,35.00000000000001,35.0,359.0,25.0,0.0,5.0,3.0000000000000004,34.99999999999999,264.0,52.0,0.0,0.0,0.0,0.0,0.0,458.0,11.0,279959.0
160.0,2.0,36.0,36.0,422.0,0.0,0.0,5.0,3.0000000000000004,32.99999999999999,352.0,410.99999999999994,0.0,0.0,0.0,0.0,0.0,483.0,12.0,277222.0
160.0,2.0,36.0,36.0,356.00000000000006,280.0,0.0,6.0,3.0000000000000004,35.99999999999999,264.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,10.0,282835.0
160.0,13.0,32.99999999999999,33.0,0.0,275.0,0.0,6.999999999999999,3.0000000000000004,32.99999999999999,459.99999999999994,0.0,0.0,0.0,0.0,0.0,0.0,580.0,12.0,282397.0
119.99999999999999,13.0,31.0,31.0,0.0,677.0,0.0,4.0,3.0000000000000004,30.999999999999993,440.0,0.0,38.0,0.0,0.0,0.0,0.0,378.0,13.0,297930.0
20.0,16.0,1.0,1.0,302.0,570.0,0.0,6.999999999999999,3.0000000000000004,0.9999999999999998,905.0,208.99999999999997,95.0,0.0,0.0,0.0,0.0,1012.0,13.0,295824.0
20.0,16.0,1.0,1.0,554.0,195.0,0.0,9.0,0.0,0.9999999999999998,650.0,358.0,78.0,0.0,0.0,0.0,0.0,2223.0,13.0,294407.0
20.0,16.0,1.0,1.0,480.0,575.0,0.0,6.999999999999999,2.0,0.9999999999999998,706.0,156.0,207.0,0.0,0.0,0.0,0.0,1375.0,14.0,295824.0
59.99999999999999,16.0,2.0,2.0,270.0,429.99999999999994,0.0,9.0,2.0,1.9999999999999996,850.0,212.0,182.0,0.0,0.0,0.0,0.0,1420.0,14.0,295824.0
59.99999999999999,16.0,3.0,2.0,468.00000000000006,538.0,0.0,10.0,0.0,2.999999999999999,1150.0,30.0,200.00000000000003,0.0,0.0,192.0,0.0,1082.0,15.0,297022.0
59.99999999999999,16.0,3.0,3.0,368.0,165.0,0.0,9.0,2.0,2.999999999999999,1002.9999999999999,192.0,63.0,0.0,0.0,0.0,0.0,1249.0,14.0,295824.0
59.99999999999999,16.0,1.0,1.0,108.0,908.0,0.0,10.0,2.0,0.9999999999999998,656.0,100.00000000000001,24.0,0.0,0.0,0.0,0.0,40.0,13.0,295824.0
59.99999999999999,16.0,4.0,4.0,126.0,292.0,0.0,9.0,2.0,3.999999999999999,755.9999999999999,224.0,142.0,0.0,0.0,0.0,0.0,856.0,13.0,295824.0
20.0,16.0,5.0,5.0,680.0000000000001,278.0,0.0,6.999999999999999,2.0,4.999999999999998,789.0,154.0,65.0,0.0,0.0,216.0,144.0,2257.0,15.0,298162.0
20.0,16.0,5.0,4.0,504.0,454.0,0.0,6.999999999999999,5.0,4.999999999999998,732.0,215.99999999999997,28.000000000000004,0.0,0.0,0.0,0.0,1149.0,13.0,295824.0
59.99999999999999,16.0,7.0,6.0,1110.0,404.0,0.0,10.0,5.0,6.999999999999998,745.9999999999999,0.0,60.0,0.0,0.0,0.0,0.0,1075.0,13.0,298827.0
59.99999999999999,16.0,5.0,5.0,221.0,1765.0,0.0,9.0,2.0,4.999999999999998,795.0,268.0,58.0,0.0,0.0,0.0,0.0,0.0,13.0,298470.0
119.99999999999999,16.0,0.0,0.0,491.99999999999994,1486.0,0.0,6.999999999999999,2.0,0.0,870.0,0.0,48.0,0.0,0.0,0.0,0.0,372.0,14.0,509979.0
